County,Date,New cases,Total cases
Ashe,2020-05-12,1,16
Ashe,2020-05-13,1,17
Ashe,2020-05-14,2,19
Ashe,2020-05-15,8,27
Ashe,2020-05-17,1,28
Ashe,2020-05-20,3,31
Ashe,2020-05-22,2,33
Ashe,2020-05-23,1,34
Ashe,2020-05-28,2,36
Ashe,2020-06-03,4,40
Ashe,2020-06-08,1,41
Ashe,2020-06-09,1,42
Ashe,2020-06-11,1,43
Ashe,2020-06-17,1,44
Ashe,2020-06-18,1,45
Ashe,2020-06-19,2,47
Ashe,2020-06-22,1,48
Ashe,2020-06-24,1,49
Ashe,2020-06-25,1,50
Ashe,2020-06-26,1,51
Ashe,2020-06-27,1,52
Ashe,2020-06-29,1,53
Ashe,2020-07-04,5,58
Ashe,2020-07-05,1,59
Ashe,2020-07-07,1,60
Ashe,2020-07-09,2,62
Ashe,2020-07-10,1,63
Ashe,2020-07-11,1,64
Ashe,2020-07-12,1,65
Ashe,2020-07-14,1,66
Ashe,2020-07-15,1,67
Ashe,2020-07-17,4,71
Ashe,2020-07-18,1,72
Ashe,2020-07-19,1,73
Ashe,2020-07-20,2,75
Ashe,2020-07-22,5,80
Ashe,2020-07-23,2,82
Ashe,2020-07-24,1,83
Ashe,2020-07-25,7,90
Ashe,2020-07-26,1,91
Ashe,2020-07-27,5,96
Ashe,2020-07-28,3,99
Ashe,2020-07-29,8,107
Ashe,2020-07-30,2,109
Ashe,2020-07-31,9,118
Ashe,2020-08-01,1,119
Ashe,2020-08-02,1,120
Ashe,2020-08-03,7,127
Ashe,2020-08-04,12,139
Ashe,2020-08-05,5,144
Ashe,2020-08-06,10,154
Ashe,2020-08-07,2,156
Ashe,2020-08-08,2,158
Ashe,2020-08-10,7,165
Ashe,2020-08-11,1,166
Ashe,2020-08-12,1,167
Ashe,2020-08-13,1,168
Ashe,2020-08-14,1,169
Ashe,2020-08-15,5,174
Ashe,2020-08-16,1,175
Ashe,2020-08-17,1,176
Ashe,2020-08-18,2,178
Ashe,2020-08-19,2,180
Ashe,2020-08-20,1,181
Ashe,2020-08-21,2,183
Ashe,2020-08-22,2,185
Ashe,2020-08-24,2,187
Ashe,2020-08-25,1,188
Ashe,2020-08-26,3,191
Ashe,2020-08-27,4,195
Ashe,2020-08-28,4,199
Ashe,2020-08-29,5,204
Ashe,2020-08-30,2,206
Ashe,2020-08-31,3,209
Ashe,2020-09-02,4,213
Ashe,2020-09-03,9,222
Ashe,2020-09-04,2,224
Ashe,2020-09-05,5,229
Ashe,2020-09-06,2,231
Ashe,2020-09-07,1,232
Ashe,2020-09-08,1,233
Ashe,2020-09-09,1,234
Ashe,2020-09-10,6,240
Ashe,2020-09-11,1,241
Ashe,2020-09-12,1,242
Ashe,2020-09-13,1,243
Ashe,2020-09-14,2,245
Ashe,2020-09-15,1,246
Ashe,2020-09-17,1,247
Ashe,2020-09-18,1,248
Ashe,2020-09-19,1,249
Ashe,2020-09-20,5,254
Ashe,2020-09-21,0,254
Ashe,2020-09-22,1,255
Ashe,2020-09-23,4,259
Ashe,2020-09-24,8,267
Ashe,2020-09-25,1,268
Ashe,2020-09-26,0,268
Ashe,2020-09-27,0,268
Ashe,2020-09-28,2,270
Ashe,2020-09-29,6,276
Ashe,2020-09-30,6,282
Ashe,2020-10-01,5,287
Ashe,2020-10-02,3,290
Ashe,2020-10-03,1,291
Ashe,2020-10-04,5,296
Ashe,2020-10-05,1,297
Ashe,2020-10-06,7,304
Ashe,2020-10-07,8,312
Ashe,2020-10-08,10,322
Ashe,2020-10-09,5,327
Ashe,2020-10-10,3,330
Ashe,2020-10-11,4,334
Ashe,2020-10-12,6,340
Ashe,2020-10-13,9,349
Ashe,2020-10-14,4,353
Ashe,2020-10-15,6,359
Ashe,2020-10-16,6,365
Ashe,2020-10-17,2,367
Ashe,2020-10-18,2,369
Ashe,2020-10-19,5,374
Ashe,2020-10-20,2,376
Ashe,2020-10-21,11,387
Ashe,2020-10-22,3,390
Ashe,2020-10-23,5,395
Ashe,2020-10-24,4,399
Ashe,2020-10-25,7,406
Ashe,2020-10-26,5,411
Ashe,2020-10-27,5,416
Ashe,2020-10-28,12,428
Ashe,2020-10-29,9,437
Ashe,2020-10-30,9,446
Ashe,2020-10-31,17,463
Ashe,2020-11-01,13,476
Ashe,2020-11-02,12,488
Ashe,2020-11-03,6,494
Ashe,2020-11-04,10,504
Ashe,2020-11-05,10,514
Ashe,2020-11-06,7,521
Ashe,2020-11-07,9,530
Ashe,2020-11-08,7,537
Ashe,2020-11-09,8,545
Ashe,2020-11-10,12,557
Ashe,2020-11-11,16,573
Ashe,2020-11-12,19,592
Ashe,2020-11-13,6,598
Ashe,2020-11-14,7,605
Ashe,2020-11-15,7,612
Ashe,2020-11-16,19,631
Ashe,2020-11-17,2,633
Ashe,2020-11-18,29,662
Ashe,2020-11-19,9,671
Ashe,2020-11-20,9,680
Ashe,2020-11-21,9,689
Ashe,2020-11-22,16,705
Ashe,2020-11-23,5,710
Ashe,2020-11-24,5,715
Ashe,2020-11-25,9,724
Ashe,2020-11-26,15,739
Ashe,2020-11-27,5,744
Ashe,2020-11-28,6,750
Ashe,2020-11-29,2,752
Ashe,2020-11-30,1,753
Ashe,2020-12-01,1,754
Ashe,2020-12-02,7,761
Ashe,2020-12-03,13,774
Ashe,2020-12-04,6,780
Ashe,2020-12-05,12,792
Ashe,2020-12-06,8,800
Ashe,2020-12-07,5,805
Ashe,2020-12-08,13,818
Ashe,2020-12-09,15,833
Ashe,2020-12-10,19,852
Ashe,2020-12-11,20,872
Ashe,2020-12-12,10,882
Ashe,2020-12-13,6,888
Ashe,2020-12-14,7,895
Ashe,2020-12-15,4,899
Avery,2020-05-19,1,1
Avery,2020-05-21,1,2
Avery,2020-06-03,1,3
Avery,2020-06-04,1,4
Avery,2020-06-05,1,5
Avery,2020-06-07,1,6
Avery,2020-06-08,1,7
Avery,2020-06-18,2,9
Avery,2020-06-19,1,10
Avery,2020-06-26,1,11
Avery,2020-06-29,3,14
Avery,2020-06-30,1,15
Avery,2020-07-02,2,17
Avery,2020-07-03,1,18
Avery,2020-07-04,1,19
Avery,2020-07-05,3,22
Avery,2020-07-07,1,23
Avery,2020-07-08,3,26
Avery,2020-07-09,5,31
Avery,2020-07-12,4,35
Avery,2020-07-13,5,40
Avery,2020-07-14,1,41
Avery,2020-07-15,2,43
Avery,2020-07-16,2,45
Avery,2020-07-17,2,47
Avery,2020-07-19,5,52
Avery,2020-07-20,5,57
Avery,2020-07-22,1,58
Avery,2020-07-23,1,59
Avery,2020-07-24,3,62
Avery,2020-07-25,1,63
Avery,2020-07-26,2,65
Avery,2020-07-27,3,68
Avery,2020-07-28,2,70
Avery,2020-07-29,2,72
Avery,2020-07-30,6,78
Avery,2020-07-31,3,81
Avery,2020-08-02,5,86
Avery,2020-08-03,1,87
Avery,2020-08-04,1,88
Avery,2020-08-05,2,90
Avery,2020-08-06,2,92
Avery,2020-08-07,3,95
Avery,2020-08-08,4,99
Avery,2020-08-09,2,101
Avery,2020-08-11,3,104
Avery,2020-08-12,1,105
Avery,2020-08-13,5,110
Avery,2020-08-14,4,114
Avery,2020-08-15,1,115
Avery,2020-08-16,3,118
Avery,2020-08-19,1,119
Avery,2020-08-20,2,121
Avery,2020-08-21,3,124
Avery,2020-08-22,1,125
Avery,2020-08-23,1,126
Avery,2020-08-25,1,127
Avery,2020-08-26,7,134
Avery,2020-08-27,3,137
Avery,2020-08-28,6,143
Avery,2020-08-29,3,146
Avery,2020-09-01,5,151
Avery,2020-09-02,2,153
Avery,2020-09-03,41,194
Avery,2020-09-04,32,226
Avery,2020-09-05,1,227
Avery,2020-09-06,1,228
Avery,2020-09-09,1,229
Avery,2020-09-10,1,230
Avery,2020-09-11,33,263
Avery,2020-09-12,42,305
Avery,2020-09-13,6,311
Avery,2020-09-15,2,313
Avery,2020-09-16,6,319
Avery,2020-09-17,4,323
Avery,2020-09-18,2,325
Avery,2020-09-19,3,328
Avery,2020-09-20,1,329
Avery,2020-09-21,1,330
Avery,2020-09-22,1,331
Avery,2020-09-23,5,336
Avery,2020-09-24,6,342
Avery,2020-09-25,4,346
Avery,2020-09-26,4,350
Avery,2020-09-27,1,351
Avery,2020-09-28,1,352
Avery,2020-09-29,1,353
Avery,2020-09-30,5,358
Avery,2020-10-01,5,363
Avery,2020-10-02,2,365
Avery,2020-10-03,22,387
Avery,2020-10-04,32,419
Avery,2020-10-05,2,421
Avery,2020-10-06,3,424
Avery,2020-10-07,11,435
Avery,2020-10-08,2,437
Avery,2020-10-09,7,444
Avery,2020-10-10,11,455
Avery,2020-10-11,2,457
Avery,2020-10-12,0,457
Avery,2020-10-13,7,464
Avery,2020-10-14,4,468
Avery,2020-10-15,35,503
Avery,2020-10-16,17,520
Avery,2020-10-17,45,565
Avery,2020-10-18,3,568
Avery,2020-10-19,3,571
Avery,2020-10-21,6,577
Avery,2020-10-22,4,581
Avery,2020-10-23,10,591
Avery,2020-10-24,1,592
Avery,2020-10-25,5,597
Avery,2020-10-26,4,601
Avery,2020-10-27,2,603
Avery,2020-10-28,6,609
Avery,2020-10-29,14,623
Avery,2020-10-30,2,625
Avery,2020-10-31,7,632
Avery,2020-11-01,10,642
Avery,2020-11-02,8,650
Avery,2020-11-03,2,652
Avery,2020-11-04,7,659
Avery,2020-11-05,4,663
Avery,2020-11-06,2,665
Avery,2020-11-07,5,670
Avery,2020-11-08,2,672
Avery,2020-11-09,7,679
Avery,2020-11-10,9,688
Avery,2020-11-11,2,690
Avery,2020-11-12,5,695
Avery,2020-11-13,10,705
Avery,2020-11-14,6,711
Avery,2020-11-15,6,717
Avery,2020-11-16,14,731
Avery,2020-11-17,6,737
Avery,2020-11-18,7,744
Avery,2020-11-19,9,753
Avery,2020-11-20,14,767
Avery,2020-11-21,3,770
Avery,2020-11-22,7,777
Avery,2020-11-23,2,779
Avery,2020-11-24,9,788
Avery,2020-11-25,10,798
Avery,2020-11-26,14,812
Avery,2020-11-27,10,822
Avery,2020-11-28,32,854
Avery,2020-11-29,3,857
Avery,2020-11-30,7,864
Avery,2020-12-01,10,874
Avery,2020-12-02,15,889
Avery,2020-12-03,23,912
Avery,2020-12-04,12,924
Avery,2020-12-05,24,948
Avery,2020-12-06,13,961
Avery,2020-12-07,11,972
Avery,2020-12-08,20,992
Avery,2020-12-09,8,1000
Avery,2020-12-10,10,1010
Avery,2020-12-11,16,1026
Avery,2020-12-12,9,1035
Avery,2020-12-13,23,1058
Avery,2020-12-14,2,1060
Avery,2020-12-15,15,1075
Beaufort,2020-03-24,2,2
Beaufort,2020-03-26,1,3
Beaufort,2020-03-30,1,4
Beaufort,2020-03-31,1,5
Beaufort,2020-04-01,2,7
Beaufort,2020-04-03,1,8
Beaufort,2020-04-06,1,9
Beaufort,2020-04-08,1,10
Beaufort,2020-04-09,1,11
Beaufort,2020-04-10,1,12
Beaufort,2020-04-14,1,13
Beaufort,2020-04-19,1,14
Beaufort,2020-04-20,1,15
Beaufort,2020-04-21,1,16
Beaufort,2020-04-24,2,18
Beaufort,2020-04-25,1,19
Beaufort,2020-04-26,1,20
Beaufort,2020-04-28,1,21
Beaufort,2020-05-06,1,22
Beaufort,2020-05-07,1,23
Beaufort,2020-05-08,1,24
Beaufort,2020-05-13,2,26
Beaufort,2020-05-15,2,28
Beaufort,2020-05-17,3,31
Beaufort,2020-05-20,1,32
Beaufort,2020-05-21,1,33
Beaufort,2020-05-26,1,34
Beaufort,2020-05-29,1,35
Beaufort,2020-06-01,1,36
Beaufort,2020-06-03,3,39
Beaufort,2020-06-04,3,42
Beaufort,2020-06-05,1,43
Beaufort,2020-06-07,1,44
Beaufort,2020-06-10,1,45
Beaufort,2020-06-11,2,47
Beaufort,2020-06-12,3,50
Beaufort,2020-06-14,1,51
Beaufort,2020-06-15,1,52
Beaufort,2020-06-16,1,53
Beaufort,2020-06-17,1,54
Beaufort,2020-06-18,1,55
Beaufort,2020-06-19,1,56
Beaufort,2020-06-20,1,57
Beaufort,2020-06-21,2,59
Beaufort,2020-06-22,3,62
Beaufort,2020-06-24,2,64
Beaufort,2020-06-25,3,67
Beaufort,2020-06-26,9,76
Beaufort,2020-06-27,2,78
Beaufort,2020-06-28,3,81
Beaufort,2020-06-29,2,83
Beaufort,2020-06-30,2,85
Beaufort,2020-07-01,8,93
Beaufort,2020-07-02,7,100
Beaufort,2020-07-03,2,102
Beaufort,2020-07-04,1,103
Beaufort,2020-07-05,6,109
Beaufort,2020-07-06,3,112
Beaufort,2020-07-07,9,121
Beaufort,2020-07-08,8,129
Beaufort,2020-07-09,10,139
Beaufort,2020-07-10,1,140
Beaufort,2020-07-11,12,152
Beaufort,2020-07-12,3,155
Beaufort,2020-07-13,7,162
Beaufort,2020-07-14,8,170
Beaufort,2020-07-15,9,179
Beaufort,2020-07-16,10,189
Beaufort,2020-07-17,7,196
Beaufort,2020-07-18,8,204
Beaufort,2020-07-19,4,208
Beaufort,2020-07-20,5,213
Beaufort,2020-07-21,5,218
Beaufort,2020-07-22,17,235
Beaufort,2020-07-23,14,249
Beaufort,2020-07-24,19,268
Beaufort,2020-07-25,18,286
Beaufort,2020-07-26,9,295
Beaufort,2020-07-27,15,310
Beaufort,2020-07-28,21,331
Beaufort,2020-07-29,9,340
Beaufort,2020-07-30,4,344
Beaufort,2020-07-31,8,352
Beaufort,2020-08-01,2,354
Beaufort,2020-08-02,7,361
Beaufort,2020-08-03,1,362
Beaufort,2020-08-04,7,369
Beaufort,2020-08-05,6,375
Beaufort,2020-08-06,17,392
Beaufort,2020-08-07,10,402
Beaufort,2020-08-08,10,412
Beaufort,2020-08-09,4,416
Beaufort,2020-08-10,5,421
Beaufort,2020-08-11,7,428
Beaufort,2020-08-12,10,438
Beaufort,2020-08-13,10,448
Beaufort,2020-08-14,14,462
Beaufort,2020-08-15,18,480
Beaufort,2020-08-16,4,484
Beaufort,2020-08-17,6,490
Beaufort,2020-08-18,4,494
Beaufort,2020-08-19,8,502
Beaufort,2020-08-20,10,512
Beaufort,2020-08-21,7,519
Beaufort,2020-08-22,6,525
Beaufort,2020-08-23,1,526
Beaufort,2020-08-24,6,532
Beaufort,2020-08-25,13,545
Beaufort,2020-08-26,14,559
Beaufort,2020-08-27,20,579
Beaufort,2020-08-28,17,596
Beaufort,2020-08-29,15,611
Beaufort,2020-08-30,6,617
Beaufort,2020-08-31,5,622
Beaufort,2020-09-01,7,629
Beaufort,2020-09-02,25,654
Beaufort,2020-09-03,18,672
Beaufort,2020-09-04,21,693
Beaufort,2020-09-05,17,710
Beaufort,2020-09-06,2,712
Beaufort,2020-09-07,8,720
Beaufort,2020-09-08,9,729
Beaufort,2020-09-09,34,763
Beaufort,2020-09-10,33,796
Beaufort,2020-09-11,9,805
Beaufort,2020-09-12,6,811
Beaufort,2020-09-13,3,814
Beaufort,2020-09-14,8,822
Beaufort,2020-09-15,6,828
Beaufort,2020-09-16,14,842
Beaufort,2020-09-17,11,853
Beaufort,2020-09-18,30,883
Beaufort,2020-09-19,8,891
Beaufort,2020-09-20,6,897
Beaufort,2020-09-21,9,906
Beaufort,2020-09-22,4,910
Beaufort,2020-09-23,11,921
Beaufort,2020-09-24,20,941
Beaufort,2020-09-25,14,955
Beaufort,2020-09-26,9,964
Beaufort,2020-09-27,1,965
Beaufort,2020-09-28,5,970
Beaufort,2020-09-29,3,973
Beaufort,2020-09-30,7,980
Beaufort,2020-10-01,12,992
Beaufort,2020-10-02,7,999
Beaufort,2020-10-03,4,1003
Beaufort,2020-10-04,10,1013
Beaufort,2020-10-05,3,1016
Beaufort,2020-10-06,8,1024
Beaufort,2020-10-07,11,1035
Beaufort,2020-10-08,21,1056
Beaufort,2020-10-09,14,1070
Beaufort,2020-10-10,19,1089
Beaufort,2020-10-11,10,1099
Beaufort,2020-10-12,10,1109
Beaufort,2020-10-13,7,1116
Beaufort,2020-10-14,24,1140
Beaufort,2020-10-15,22,1162
Beaufort,2020-10-16,15,1177
Beaufort,2020-10-17,24,1201
Beaufort,2020-10-18,4,1205
Beaufort,2020-10-19,8,1213
Beaufort,2020-10-20,5,1218
Beaufort,2020-10-21,10,1228
Beaufort,2020-10-22,13,1241
Beaufort,2020-10-23,11,1252
Beaufort,2020-10-24,4,1256
Beaufort,2020-10-25,14,1270
Beaufort,2020-10-26,5,1275
Beaufort,2020-10-27,5,1280
Beaufort,2020-10-28,13,1293
Beaufort,2020-10-29,5,1298
Beaufort,2020-10-30,12,1310
Beaufort,2020-10-31,8,1318
Beaufort,2020-11-01,2,1320
Beaufort,2020-11-02,5,1325
Beaufort,2020-11-03,5,1330
Beaufort,2020-11-04,10,1340
Beaufort,2020-11-05,9,1349
Beaufort,2020-11-06,5,1354
Beaufort,2020-11-07,11,1365
Beaufort,2020-11-08,2,1367
Beaufort,2020-11-09,10,1377
Beaufort,2020-11-10,7,1384
Beaufort,2020-11-11,9,1393
Beaufort,2020-11-12,7,1400
Beaufort,2020-11-13,3,1403
Beaufort,2020-11-14,4,1407
Beaufort,2020-11-15,13,1420
Beaufort,2020-11-16,7,1427
Beaufort,2020-11-17,16,1443
Beaufort,2020-11-18,8,1451
Beaufort,2020-11-19,13,1464
Beaufort,2020-11-20,11,1475
Beaufort,2020-11-21,1,1476
Beaufort,2020-11-22,4,1480
Beaufort,2020-11-23,11,1491
Beaufort,2020-11-24,18,1509
Beaufort,2020-11-25,17,1526
Beaufort,2020-11-26,9,1535
Beaufort,2020-11-27,8,1543
Beaufort,2020-11-28,15,1558
Beaufort,2020-11-29,7,1565
Beaufort,2020-11-30,9,1574
Beaufort,2020-12-01,33,1607
Beaufort,2020-12-02,12,1619
Beaufort,2020-12-03,25,1644
Beaufort,2020-12-04,16,1660
Beaufort,2020-12-05,20,1680
Beaufort,2020-12-06,13,1693
Beaufort,2020-12-07,18,1711
Beaufort,2020-12-08,32,1743
Beaufort,2020-12-09,19,1762
Beaufort,2020-12-10,21,1783
Beaufort,2020-12-11,19,1802
Beaufort,2020-12-12,11,1813
Beaufort,2020-12-13,20,1833
Beaufort,2020-12-14,14,1847
Beaufort,2020-12-15,24,1871
Bertie,2020-03-24,3,3
Bertie,2020-03-26,1,4
Bertie,2020-03-27,2,6
Bertie,2020-04-02,1,7
Bertie,2020-04-05,1,8
Bertie,2020-04-06,1,9
Bertie,2020-04-07,2,11
Bertie,2020-04-08,1,12
Bertie,2020-04-13,2,14
Bertie,2020-04-14,3,17
Bertie,2020-04-16,1,18
Bertie,2020-04-17,2,20
Bertie,2020-04-18,1,21
Bertie,2020-04-19,3,24
Bertie,2020-04-20,1,25
Bertie,2020-04-21,2,27
Bertie,2020-04-22,3,30
Bertie,2020-04-23,4,34
Bertie,2020-04-24,1,35
Bertie,2020-04-25,1,36
Bertie,2020-04-26,2,38
Bertie,2020-04-29,6,44
Bertie,2020-04-30,1,45
Bertie,2020-05-01,2,47
Bertie,2020-05-04,4,51
Bertie,2020-05-05,2,53
Bertie,2020-05-06,4,57
Bertie,2020-05-07,1,58
Bertie,2020-05-08,3,61
Bertie,2020-05-09,2,63
Bertie,2020-05-11,6,69
Bertie,2020-05-12,2,71
Bertie,2020-05-13,2,73
Bertie,2020-05-14,2,75
Bertie,2020-05-15,8,83
Bertie,2020-05-16,3,86
Bertie,2020-05-17,3,89
Bertie,2020-05-18,4,93
Bertie,2020-05-19,4,97
Bertie,2020-05-20,2,99
Bertie,2020-05-21,9,108
Bertie,2020-05-22,3,111
Bertie,2020-05-23,1,112
Bertie,2020-05-24,2,114
Bertie,2020-05-25,1,115
Bertie,2020-05-27,1,116
Bertie,2020-05-28,1,117
Bertie,2020-05-29,2,119
Bertie,2020-05-31,1,120
Bertie,2020-06-01,3,123
Bertie,2020-06-02,1,124
Bertie,2020-06-03,1,125
Bertie,2020-06-04,3,128
Bertie,2020-06-05,2,130
Bertie,2020-06-06,1,131
Bertie,2020-06-10,1,132
Bertie,2020-06-15,1,133
Bertie,2020-06-18,1,134
Bertie,2020-06-20,1,135
Bertie,2020-06-24,1,136
Bertie,2020-06-26,3,139
Bertie,2020-06-27,1,140
Bertie,2020-06-28,1,141
Bertie,2020-06-29,1,142
Bertie,2020-06-30,1,143
Bertie,2020-07-02,1,144
Bertie,2020-07-03,4,148
Bertie,2020-07-07,2,150
Bertie,2020-07-08,2,152
Bertie,2020-07-11,2,154
Bertie,2020-07-12,2,156
Bertie,2020-07-13,4,160
Bertie,2020-07-14,1,161
Bertie,2020-07-15,4,165
Bertie,2020-07-16,10,175
Bertie,2020-07-17,2,177
Bertie,2020-07-18,2,179
Bertie,2020-07-19,1,180
Bertie,2020-07-20,3,183
Bertie,2020-07-21,5,188
Bertie,2020-07-22,4,192
Bertie,2020-07-23,10,202
Bertie,2020-07-24,10,212
Bertie,2020-07-25,4,216
Bertie,2020-07-26,2,218
Bertie,2020-07-27,2,220
Bertie,2020-07-28,3,223
Bertie,2020-07-29,7,230
Bertie,2020-07-30,14,244
Bertie,2020-07-31,5,249
Bertie,2020-08-01,1,250
Bertie,2020-08-02,4,254
Bertie,2020-08-03,2,256
Bertie,2020-08-04,3,259
Bertie,2020-08-05,4,263
Bertie,2020-08-06,2,265
Bertie,2020-08-07,6,271
Bertie,2020-08-08,3,274
Bertie,2020-08-09,6,280
Bertie,2020-08-10,5,285
Bertie,2020-08-11,7,292
Bertie,2020-08-12,6,298
Bertie,2020-08-13,9,307
Bertie,2020-08-14,15,322
Bertie,2020-08-15,5,327
Bertie,2020-08-16,4,331
Bertie,2020-08-17,3,334
Bertie,2020-08-18,8,342
Bertie,2020-08-19,7,349
Bertie,2020-08-20,4,353
Bertie,2020-08-21,8,361
Bertie,2020-08-22,5,366
Bertie,2020-08-23,7,373
Bertie,2020-08-24,6,379
Bertie,2020-08-25,14,393
Bertie,2020-08-26,2,395
Bertie,2020-08-27,17,412
Bertie,2020-08-28,7,419
Bertie,2020-08-29,14,433
Bertie,2020-08-30,8,441
Bertie,2020-08-31,8,449
Bertie,2020-09-01,7,456
Bertie,2020-09-02,7,463
Bertie,2020-09-03,6,469
Bertie,2020-09-04,4,473
Bertie,2020-09-05,15,488
Bertie,2020-09-06,3,491
Bertie,2020-09-07,3,494
Bertie,2020-09-08,6,500
Bertie,2020-09-09,3,503
Bertie,2020-09-10,6,509
Bertie,2020-09-11,3,512
Bertie,2020-09-12,2,514
Bertie,2020-09-13,4,518
Bertie,2020-09-14,3,521
Bertie,2020-09-15,4,525
Bertie,2020-09-16,5,530
Bertie,2020-09-17,8,538
Bertie,2020-09-18,14,552
Bertie,2020-09-19,1,553
Bertie,2020-09-20,2,555
Bertie,2020-09-21,3,558
Bertie,2020-09-22,3,561
Bertie,2020-09-23,6,567
Bertie,2020-09-24,11,578
Bertie,2020-09-25,9,587
Bertie,2020-09-26,2,589
Bertie,2020-09-27,4,593
Bertie,2020-09-28,7,600
Bertie,2020-09-29,4,604
Bertie,2020-09-30,5,609
Bertie,2020-10-01,6,615
Bertie,2020-10-02,6,621
Bertie,2020-10-03,4,625
Bertie,2020-10-04,1,626
Bertie,2020-10-05,2,628
Bertie,2020-10-06,6,634
Bertie,2020-10-07,2,636
Bertie,2020-10-08,4,640
Bertie,2020-10-09,6,646
Bertie,2020-10-10,0,646
Bertie,2020-10-11,3,649
Bertie,2020-10-12,1,650
Bertie,2020-10-13,4,654
Bertie,2020-10-14,1,655
Bertie,2020-10-15,0,655
Bertie,2020-10-16,2,657
Bertie,2020-10-17,4,661
Bertie,2020-10-18,2,663
Bertie,2020-10-19,4,667
Bertie,2020-10-20,5,672
Bertie,2020-10-21,1,673
Bertie,2020-10-22,3,676
Bertie,2020-10-23,3,679
Bertie,2020-10-24,1,680
Bertie,2020-10-25,2,682
Bertie,2020-10-26,1,683
Bertie,2020-10-27,3,686
Bertie,2020-10-28,2,688
Bertie,2020-10-29,1,689
Bertie,2020-10-30,5,694
Bertie,2020-11-01,2,696
Bertie,2020-11-02,3,699
Bertie,2020-11-03,4,703
Bertie,2020-11-04,1,704
Bertie,2020-11-05,3,707
Bertie,2020-11-06,2,709
Bertie,2020-11-07,5,714
Bertie,2020-11-08,1,715
Bertie,2020-11-10,11,726
Bertie,2020-11-11,12,738
Bertie,2020-11-12,6,744
Bertie,2020-11-13,8,752
Bertie,2020-11-14,5,757
Bertie,2020-11-15,5,762
Bertie,2020-11-16,7,769
Bertie,2020-11-17,9,778
Bertie,2020-11-18,9,787
Bertie,2020-11-19,4,791
Bertie,2020-11-20,6,797
Bertie,2020-11-21,5,802
Bertie,2020-11-22,7,809
Bertie,2020-11-23,5,814
Bertie,2020-11-24,13,827
Bertie,2020-11-25,5,832
Bertie,2020-11-26,4,836
Bertie,2020-11-27,4,840
Bertie,2020-11-28,2,842
Bertie,2020-11-29,2,844
Bertie,2020-11-30,7,851
Bertie,2020-12-01,16,867
Bertie,2020-12-02,10,877
Bertie,2020-12-03,10,887
Bertie,2020-12-04,15,902
Bertie,2020-12-05,14,916
Bertie,2020-12-06,6,922
Bertie,2020-12-07,6,928
Bertie,2020-12-08,6,934
Bertie,2020-12-09,12,946
Bertie,2020-12-10,6,952
Bertie,2020-12-11,16,968
Bertie,2020-12-12,11,979
Bertie,2020-12-13,10,989
Bertie,2020-12-14,9,998
Bertie,2020-12-15,9,1007
Bladen,2020-04-02,1,1
Bladen,2020-04-16,1,2
Bladen,2020-04-20,2,4
Bladen,2020-04-23,3,7
Bladen,2020-04-24,1,8
Bladen,2020-04-25,2,10
Bladen,2020-04-26,1,11
Bladen,2020-04-27,9,20
Bladen,2020-04-28,1,21
Bladen,2020-04-29,1,22
Bladen,2020-04-30,3,25
Bladen,2020-05-01,3,28
Bladen,2020-05-02,1,29
Bladen,2020-05-03,3,32
Bladen,2020-05-04,5,37
Bladen,2020-05-05,6,43
Bladen,2020-05-06,3,46
Bladen,2020-05-07,4,50
Bladen,2020-05-08,1,51
Bladen,2020-05-10,2,53
Bladen,2020-05-11,6,59
Bladen,2020-05-12,3,62
Bladen,2020-05-13,3,65
Bladen,2020-05-14,5,70
Bladen,2020-05-15,2,72
Bladen,2020-05-16,2,74
Bladen,2020-05-18,4,78
Bladen,2020-05-19,2,80
Bladen,2020-05-20,4,84
Bladen,2020-05-21,7,91
Bladen,2020-05-22,2,93
Bladen,2020-05-23,1,94
Bladen,2020-05-27,1,95
Bladen,2020-05-28,5,100
Bladen,2020-05-29,3,103
Bladen,2020-05-31,3,106
Bladen,2020-06-01,1,107
Bladen,2020-06-02,3,110
Bladen,2020-06-03,21,131
Bladen,2020-06-04,12,143
Bladen,2020-06-05,11,154
Bladen,2020-06-06,7,161
Bladen,2020-06-07,5,166
Bladen,2020-06-08,1,167
Bladen,2020-06-09,1,168
Bladen,2020-06-10,10,178
Bladen,2020-06-11,10,188
Bladen,2020-06-12,5,193
Bladen,2020-06-13,2,195
Bladen,2020-06-14,5,200
Bladen,2020-06-15,4,204
Bladen,2020-06-16,12,216
Bladen,2020-06-17,7,223
Bladen,2020-06-18,9,232
Bladen,2020-06-19,22,254
Bladen,2020-06-20,46,300
Bladen,2020-06-21,3,303
Bladen,2020-06-22,14,317
Bladen,2020-06-23,14,331
Bladen,2020-06-24,10,341
Bladen,2020-06-25,4,345
Bladen,2020-06-26,7,352
Bladen,2020-06-27,8,360
Bladen,2020-06-28,9,369
Bladen,2020-06-29,4,373
Bladen,2020-06-30,5,378
Bladen,2020-07-01,8,386
Bladen,2020-07-02,8,394
Bladen,2020-07-04,1,395
Bladen,2020-07-05,1,396
Bladen,2020-07-06,6,402
Bladen,2020-07-07,7,409
Bladen,2020-07-08,10,419
Bladen,2020-07-09,3,422
Bladen,2020-07-10,5,427
Bladen,2020-07-11,6,433
Bladen,2020-07-12,10,443
Bladen,2020-07-13,8,451
Bladen,2020-07-14,3,454
